https://kakaku.com/item/K0000932974,Joshin,<br><br>駆ける、活きる、護る。<br>果てなき冒険を思いのままに。<br><br>『ゼルダの伝説　ブレス オブ ザ ワイルド』が登場です。</td></tr></tbody></table></div>
http://kakaku.com/item/K0000932975,Joshin,<br><br>新しいスタート。<br>すべてがデラックス！<br><br>今までにないキャラクター、コース、マシンが加わり、『マリオカート８』がデラックスに！<br>バトルモードも充実し、家でも、外でもオンラインでも熱い対戦を楽しめます。</td></tr></tbody></table></div>
http://kakaku.com/item/K0000959385,Joshin,<br><br>Minecraftがより大きく、より優れたものになりました!<br>  - モバイル、PC、ゲーム機など、デバイスをまたいで友達と一緒に遊ぼう。<br>  - 新しくなったゲーム内のストアでコミュニティによって作成されたたくさんのコンテンツを楽しもう。<br>  - サーバーに接続して新しいミニゲームやゲームモードを楽しもう。<br>  - 同じ画面で4人まで遊べる画面分割にも対応。<br>  - スーパーマリオ マッシュアップパックを含む5つの追加コンテンツを同梱。</td></tr></tbody></table></div>
http://kakaku.com/item/K0000973962,Joshin,<br><br><b>ハートをぶつけて敵を仲間に！とっかえひっかえ大冒険！</b><br><br>『星のカービィ』最新作がNintendo Switchで発売。<br>「すって、はいて、コピーして」というおなじみのアクションはもちろん、ハートをぶつけて敵を仲間に加える新アクションを駆使して、仲間を次々に入れ替えながら、4人で協力して冒険を進めていきます。<br><br>また、カービィと仲間の能力をかけあわせれば、新しい「フレンズ能力」が使えるようになります。<br>敵との戦いを有利にしたり、仕掛けを解いたり、能力の組み合わせをいろいろ試して、新しい能力を見つけるのも楽しみのひとつです。<br><br>カービィのコピー能力は、新登場の「スパイダー」や「アーティスト」を含め、シリーズ最多の28種類！<br>Joy-Conをおすそわけして、最大4人でいつでも・どこでも、カービィの世界を冒険できます。</td></tr></tbody></table></div>
http://kakaku.com/item/K0001039720,Joshin,<br><br><b>まわして、さがして、大冒険。</b><br><br>Wii Uで発売された箱庭アドベンチャーゲーム『進め！キノピオ隊長』がパワーアップしてNintendo Switchソフトとして、新たに登場。<br><br>臆病だけど、たまに勇敢なキノピオ隊長が、奪われたパワースターを取り戻すため、冒険の旅に出発します。<br>箱庭コースをぐるぐる見回したり、仕掛けを動かしたりして、ゴールを目指します。<br><br>冒険の舞台は、古い遺跡やマグマがふきだす火山、オバケ屋敷など、70以上の箱庭コースに加え、今作には、都市の国「ニュードンク・シティ」など、『スーパーマリオ オデッセイ』のミニチュアコースも新たに収録。<br><br>Nintendo Switch版では、おすそわけプレイにも対応。<br>1人はキノピオ隊長を、もう1人はカブを撃ったり敵の動きを止めるなどのアシストプレイで、いつでもどこでも気軽にワイワイ楽しめます。</td></tr></tbody></table></div>
http://kakaku.com/item/K0001062860,Joshin,<br><br><b>Nintendo Switchで、いつでもどこでもマリオパーティ！</b><br><br>みんなでワイワイ、ミニゲームやスゴロクが楽しめる『マリオパーティ』が、Nintendo Switchの特長を活かし、新しく生まれ変わりました。<br>今作では、TVモードでの最大4人プレイはもちろん、Nintendo Switchが2台あれば、Joy-Conをおすそ分けして、テーブルモードで、いつでもどこでも最大4人で遊べます。<br><br>メインの「マリオパーティ」モードではシリーズの原点である最大4人対戦のスゴロクに新しい要素が追加され、よりエキサイティングに！<br>また2台のNintendo Switch本体をつなげる、ユニークなプレイスタイルで遊ぶ「トイパーティ」モードも追加し、新感覚のゲームが楽しめます。<br><br>対応する10種類のミニゲームから決まった5つのミニゲームを連続でプレイして競い合うオンライン専用モード「オンラインアスロン」も収録されています。 </td></tr></tbody></table></div>
https://kakaku.com/item/K0000932976,Joshin,<br><br><b>キノコ王国を飛び出して、世界の旅へ。</b><br><br>今度のマリオはとある地球が舞台。<br>謎めいた古代遺跡やネオンきらめく大都会、ジャングルなど、世界のあらゆる場所を縦横無尽に大冒険！<br>『スーパーマリオサンシャイン』以来15年ぶりの大きな箱庭ステージを舞台としたマリオです。<br><br><b>クッパとピーチがなんと結婚！？</b><br>またもやマリオの目の前でさらわれたピーチ姫。<br>クッパの目的は、なんとピーチ姫とのウェディング！<br>盛大な式にするために、クッパは世界中を巻き込んで準備を開始。<br>マリオは結婚式を阻止すべく、急いでクッパを追いかけるのですが･･････<br><br><b>不思議な帽子が相棒。</b><br>パートナーは、マリオと同じくクッパを追う、帽子の国の住人「キャッピー」。<br>マリオのトレードマークである赤い帽子に変身した彼といっしょにクッパの足取りを追いかけます。<br><br>ぼうしを投げると、敵を倒したり、ジャンプの足場にしたりできるほか、敵に乗り移って自由に操ることもできます。<br>クリボーやワンワンなどのお馴染みの敵キャラクターはもちろん、巨大な恐竜、ポールやタクシーだって思いのままに！<br><br></td></tr></tbody></table></div>
https://kakaku.com/item/K0000936314,Joshin,<br><br>進化したロールプレイングシミュレーションとしての戦略性や遊び応えとともに、新たな舞台で展開するファイアーエムブレムシリーズ最新作がNintendo Switchに登場。<br><br>三つの大国が割拠するフォドラの大地。<br>その中央に位置する大修道院には、歴史ある士官学校があった。<br>三国の次代を担う若者たちが集う、フォドラの縮図とも言うべきこの学び舎で、主人公は教師として生徒たちを導きながら、戦場を駆け、彼らとともに未来に向かう－－。<br>『ファイアーエムブレム 風花雪月』では、あなたは士官学校の教師として、それぞれ出自の異なる三つの学級から一つを選び、担任することになります。<br>ともに戦う仲間でもあり、守り育てるべき対象でもある、個性豊かな生徒たち。<br>彼らとあなたを、どんな戦いが、どんな運命が待っているのでしょうか。</td></tr></tbody></table></div>
https://kakaku.com/item/K0000973963,Joshin,<br><br><b>タマゴを投げて、しかけを解いて。工作の世界をヨッシーが大冒険！</b><br><br>あらゆるモノが、空き箱や紙コップなどを使った工作でできている、奥行きのあるクラフトコースで、ヨッシーは得意のタマゴ投げで敵を倒したり、隠されたアイテムをゲットしたり、工作のしかけを動かしたりと、隅々まで探索しながらゴールを目指す横スクロールアクションです。<br><br>また、コースのウラ側を見ながら、ゴール地点から逆走して進む「ウラコース」を収録！<br>オモテとは違う新たな発見があるはずです。<br><br>Joy-Conをおすそわけすれば、2人のヨッシーで協力して冒険を楽しむこともできます。<br>ヨッシー同士でおんぶすれば、1人は移動、1人はタマゴ投げと、役割分担して冒険することも。<br><br></td></tr></tbody></table></div>
https://kakaku.com/item/K0001039549,Joshin,<br><br>すべてがスマブラ史上最大規模！！<br><br>マリオ、ピカチュウ、リンク、カービィなどのおなじみのキャラクターたちがお互いをふっとばし合う対戦アクションゲーム「スマブラ」の最新作がNintendo Switchに登場！<br><br>今回のスマブラは、すべてがスマブラ史上最大規模！<br>過去シリーズに登場したファイターが全て参戦する他、「Splatoon」シリーズから【インクリング】、「メトロイド」シリーズから【リドリー】が新たに参戦し、登場ファイターは総勢66体！<br><br>ファイターだけではなく、ステージ、アイテム、さらにはサウンドまでもが、新旧含めてシリーズ最大規模になっており、まさにシリーズの集大成です。<br><br>「大乱闘スマッシュブラザーズ」シリーズのamiiboにすべて対応し、amiiboはフィギュアプレイヤー（FP）として、戦い、強くなります。<br><br>Joy-ConやNintendo Switch Proコントローラーに加え、ゲームキューブコントローラ（※1）にも対応しております。<br><br>TVモード、携帯モード、テーブルモードと、いつでもどこでもお好きなプレイスタイルで遊ぶことができます。<br>もちろん、オンラインプレイ（※2）にも対応しております。<br><br>※1…別売の「ゲームキューブコントローラ接続タップ」が必要です。<br>※2…Nintendo Switch Onlineサービスへの加入が必要です。<br><br></td></tr></tbody></table></div>
