https://kakaku.com/item/K0001477340,Joshin,"<br><br><b>■『百英雄伝 Rising』について</b><br>シナリオを里見直氏、開発をナツメアタリが手掛け、『百英雄伝』の企画・開発を手掛けるRabbit &amp; Bear Studiosが監修した『百英雄伝 Rising』は、2023年発売予定の大作RPG『百英雄伝』の前日譚となる「町おこし要素」が楽しめるアクションRPGです。<br>キャラクターデザインは『百英雄伝』と同じくRabbit &amp; Bear Studiosの河野純子氏が手掛けています。 <br><br><b>■2023年発売予定の大作RPG『百英雄伝』とのつながり</b><br>『百英雄伝 Rising』の3人のメインキャラクター、CJ、イーシャ、ガルーが追い求める「魔導レンズ」や「ロウ・レンズ」は2023年発売予定の『百英雄伝』の世界観の根幹を成すアイテムです。<br>里見直氏によるシナリオには『百英雄伝』につながる要素が随所に散りばめられ、『百英雄伝』に登場するキャラクターたちも『百英雄伝 Rising』のストーリーに登場します。<br>また本作でプレイヤーが命名した「特産品の名前」や、「主人公3名の武器の名前」が『百英雄伝』に引き継がれます。<br>さらに『百英雄伝 Rising』をプレイすることで『百英雄伝』でもらえるちょっとした特典を企画中です！どうぞお楽しみに！<br><br><b>■『百英雄伝 Rising』ストーリー</b><br>「オールラーン大陸」の辺境にある小さな街「ニューネヴァー」は、鉱石の採掘で細々と収入を得る寂れた田舎町だったが、数カ月前に起きた地震で街の地下に古代遺跡が発見されると、一攫千金を夢見る冒険者や商人たちが世界中から集まり、俄かにお宝ラッシュに活気づくようになる。<br>先祖代々“スカベンジャー（遺跡漁り）“を生業とする一族の少女・CJは、古代遺跡に眠る魔法の源「ロウ・レンズ」や「魔導レンズ」を採掘するためこの街を訪れるが、ニューネヴァーの若き町長代行・イーシャに高額な遺跡の採掘権料を免除してもらうため、まずは街の人々の手伝いをすることに…。<br>CJはそこで出会った獣人の傭兵・ガルーと「遺跡からレンズを発掘する」という共通の目的のため、手を組むのだった。 <br><br><b>■簡単操作で爽快アクション！：</b><br>『百英雄伝 Rising』は“アクションゲーム”に不慣れなユーザーも、CJ、ガルー、そしてイーシャという3人のプレイキャラをサクサク切り替えて、爽快なアクションプレイが楽しめるシステムを採用しています。<br>各キャラクターの特技を組み合わせたコンボ攻撃「リンクアタック」を繰り出すのも超カンタン！ぜひお楽しみください。 <br><br><a href=""https://joshinweb.jp/game/cmt_223.html""><img src=""https://dist.joshinweb.jp/contents/game/tvgamecmt/cmt223/720_400.jpg?impolicy=tp400_222"" width=""250""><br></a></td></tr></tbody></table></div>"
https://kakaku.com/item/K0001472554,Joshin,<br><br>牧場と、家族と、もうひとつの人生を。<br><br>『牧場物語 ワンダフルライフ』を原作としたリメイク作が、さらにワンダフルになってNintendo Switchに登場！<br><br>舞台は山あいの小さな集落「わすれ谷」。<br>あなたは牧場で動物たちのお世話をしたり、作物を育てたり、釣りや料理をしたり、自由気ままなスローライフをおくることになります。<br>やがてパートナーと出会い、家族も増え、「わすれ谷」の人々と交流を行うなかで、あなただけの思い出が積み重なり、数十年にわたるもう一つの人生を体験することになります。<br><br>初めて「牧場物語」に触れる方にも、かつて原作をプレイした方にも、さらに楽しく、遊びやすく！ワンダフルに生まれ変わった牧場生活をはじめましょう！</td></tr></tbody></table></div>
https://kakaku.com/item/K0001494793,Joshin,<br><br>ドラえもんたちといっしょに楽しく思考力トレーニング！<br>頭脳を駆使して問題を解き、敵ロボットを倒せ！<br>ゲーム要素で子どもの「考える力」を楽しく育みます。<br><br><b>●思考力問題を約1000問収録！</b><br>150か国のべ200万人の子どもが学んだ思考力が育つアプリ「シンクシンク」の多彩な問題を採用！<br>遊びながら思考センスが自然に養われる！<br><br><b>●ゲーム感覚で楽しく学べる！</b><br>多彩な思考力問題を解いて敵とバトル！<br>プレイを続けるほどに問題のレベルもアップ！<br><br><b>●ドラえもんを助け出すオリジナルストーリー！</b><br>のび太たちと冒険を進めて謎の城からドラえもんを助け出せ！<br>アニメ声優陣による多彩なボイスを収録。<br>毎日楽しく続けられるから効果的な学びにつながる！</td></tr></tbody></table></div>
https://kakaku.com/item/K0001466655,Joshin,"<br><br><b>邪魔な奴からブッタ斬る！！是ぞ魔界の武士道スタイル！！</b><br><br>史上最凶シミュレーションRPG【魔界戦記ディスガイア】シリーズ最新作が登場！<br>今度の魔界は和風の魔界！？はぐれ者の武士「フジ」と日ノ本オタクの少女「ピリリカ」が、腑抜けた幕府をブッタ斬る！<br>シリーズ伝統の要素だけでなく、新要素【弩デカ魔ックス】にシリーズ最多の汎用キャラ45体を実装、さらに初のオンラインAI対戦機能【ランクバトル】も！！<br>新たな史上最凶シミュレーションRPGをお楽しみください。<br><br><b>●史上最凶のシミュレーションRPG、最新作が登場！</b><br>全世界累計販売本数500万本の史上最凶のシミュレーションRPG【魔界戦記ディスガイア】シリーズ最新作！<br>【最大レベル9999】【億越えダメージ】は当たり前！実装汎用キャラクターはシリーズ最多の45体 ！<br>さらに、ステージを飛び出すほどキャラクターが“超”巨大化する【弩デカ魔ックス】や食べられる剣もつくれちゃう！？<br>【アイテム転生】などの新たな常識破りもてんこ盛り！！<br><img src=""https://dist.joshinweb.jp/contents/game/images/d7-01.jpg""><br><br><b>●今度の魔界は“和風”の魔界！？</b><br>シリーズの最新作となる『魔界戦記ディスガイア7』 では和風の魔界【日ノ本魔界群】を舞台に、はぐれ者の武士「フジ」と日ノ本オタクの少女「ピリリカ」が、荒れ果てた日ノ本魔界を侵略者の手から取り戻すため“打倒・大穢戸幕腐”を掲げ、魔界群で大暴れ！<br>武士道を胸に、腑抜けた幕腐をブッタ斬れ！<br><img src=""https://dist.joshinweb.jp/contents/game/images/d7-02.jpg""><br><br><b>●目指せ魔界の日本一！“オンラインAI対戦”</b><br>今作からは全国のユーザーとオンラインで戦闘が行えるシリーズ初のAI対戦機能【ランクバトル】が実装！<br>【ランクバトル】ではAI機能【魔心エディット】でプレイヤーが設定した戦略に従い、キャラクターたちが自動戦闘！<br>対戦ステージの特性や相手の行動パターンに合わせて戦略を組み立て、最適な動きを設定しよう。<br>試行錯誤し作り上げた戦略で、ほかの魔界に殴りこみだ！！<br><img src=""https://dist.joshinweb.jp/contents/game/images/d7-03.jpg""><br><br><a href=""https://joshinweb.jp/game/cmt_224.html""><img src=""https://dist.joshinweb.jp/contents/game/tvgamecmt/cmt224/720_400a.jpg?impolicy=tp400_222"" width=""250""><br></a></td></tr></tbody></table></div>"
https://kakaku.com/item/K0001480018,Joshin,<br><br><b>【ストーリー】</b><br>――親元を離れ、いとこ姉妹の所で学生生活を送る主人公。<br>留守にしがちな従姉の代わりに、従妹と共に留守番しつつ、早く自立したいと願いながら日々を過ごしていた。<br><br>そんな学生生活の最中、主人公は人助けの為にクラスメイトと『付き合っている』という嘘を付いてしまう。<br><br>かくして始まる、ウソの恋人生活。<br><br>そこに実家から追いかけて来た義理の妹や、同じようにかつて住んで居た場所から様子を見にやってくる恩師の娘。<br><br>過去の生活。<br>今の生活。<br>そしてウソの恋人とのこれからの生活。<br><br>果たして待ち受ける未来はどんなものなのか。</td></tr></tbody></table></div>
https://kakaku.com/item/K0001480014,Joshin,<br><br>「サマータイムレンダ」（原作：田中靖規）はマンガ誌アプリ「少年ジャンプ+」の連載の人気コミック。<br>和歌山市に実在する離島・友ヶ島をモデルとした「日都ヶ島」を舞台にしたタイムリープSFサスペンス。<br>全てが伏線になっている謎解きとバトルが盛り上がり、2022年4月から9月の2クールにてTVアニメ化。<br>ゲームでは作品のストーリーを追体験し新たな謎を解き明かす！	<br><br><b>●ストーリーギミックを体験できる独自のＡＤＶシステム</b><br>「サマータイムレンダ」が持つストーリーギミックを再現するため、ＴＩＰＳを取得することで選択肢が増える「TIPS分岐」や、重大な選択肢を時間制限で選ぶ「アクション分岐」など独自のADVシステムを用意。<br>プレイヤーは「サマータイムレンダ」特有のストーリーギミックを十二分に体験することができます。<br>また、グラフィックにはＴＶアニメの画像を大量に導入。アニメさながらのビジュアルを堪能できます。<br><br><b>●オリジナルストーリー、オリジナルエンディングを用意</b><br>ＴＶアニメ本編を再現したメインストーリーに加え、編集部監修の６つのオリジナルストーリーと、オリジナルエンディングを用意。<br>誰も見たことがないオリジナルストーリーとエンディングが体験できるのは本ゲームだけです。<br><br><b>●田中靖規先生描き下ろしの新規キャラクターが登場</b><br>「サマータイムレンダ」の作者、田中靖規先生描き下ろしの新キャラクター「小弓場かおり」が登場。<br>アイドルの彼女が島に降り立つことで、物語をどのように変化させていくのか…。<br>その答えはプレイヤーのみが知ることになります。<br></td></tr></tbody></table></div>
https://kakaku.com/item/K0001480019,Joshin,<br><br><b>【ストーリー】</b><br>――親元を離れ、いとこ姉妹の所で学生生活を送る主人公。<br>留守にしがちな従姉の代わりに、従妹と共に留守番しつつ、早く自立したいと願いながら日々を過ごしていた。<br><br>そんな学生生活の最中、主人公は人助けの為にクラスメイトと『付き合っている』という嘘を付いてしまう。<br><br>かくして始まる、ウソの恋人生活。<br><br>そこに実家から追いかけて来た義理の妹や、同じようにかつて住んで居た場所から様子を見にやってくる恩師の娘。<br><br>過去の生活。<br>今の生活。<br>そしてウソの恋人とのこれからの生活。<br><br>果たして待ち受ける未来はどんなものなのか。<br><br><b>【完全生産限定版同梱特典】</b><br><li>B2タペストリー</li><li>オリジナルサウンドトラック「Spring Breeze」</li></td></tr></tbody></table></div>
https://kakaku.com/item/K0001480015,Joshin,<br><br>「サマータイムレンダ」（原作：田中靖規）はマンガ誌アプリ「少年ジャンプ+」の連載の人気コミック。<br>和歌山市に実在する離島・友ヶ島をモデルとした「日都ヶ島」を舞台にしたタイムリープSFサスペンス。<br>全てが伏線になっている謎解きとバトルが盛り上がり、2022年4月から9月の2クールにてTVアニメ化。<br>ゲームでは作品のストーリーを追体験し新たな謎を解き明かす！	<br><br><b>●ストーリーギミックを体験できる独自のＡＤＶシステム</b><br>「サマータイムレンダ」が持つストーリーギミックを再現するため、ＴＩＰＳを取得することで選択肢が増える「TIPS分岐」や、重大な選択肢を時間制限で選ぶ「アクション分岐」など独自のADVシステムを用意。<br>プレイヤーは「サマータイムレンダ」特有のストーリーギミックを十二分に体験することができます。<br>また、グラフィックにはＴＶアニメの画像を大量に導入。アニメさながらのビジュアルを堪能できます。<br><br><b>●オリジナルストーリー、オリジナルエンディングを用意</b><br>ＴＶアニメ本編を再現したメインストーリーに加え、編集部監修の６つのオリジナルストーリーと、オリジナルエンディングを用意。<br>誰も見たことがないオリジナルストーリーとエンディングが体験できるのは本ゲームだけです。<br><br><b>●田中靖規先生描き下ろしの新規キャラクターが登場</b><br>「サマータイムレンダ」の作者、田中靖規先生描き下ろしの新キャラクター「小弓場かおり」が登場。<br>アイドルの彼女が島に降り立つことで、物語をどのように変化させていくのか…。<br>その答えはプレイヤーのみが知ることになります。<br><br><b>【初回限定版同梱内容】</b><br><li>公式攻略本『サマータイムレンダ Another Horizon シークレットブック』</li><li>サントラCD『サマータイムレンダ Another Horizon オリジナルサウンドトラック』</li></td></tr></tbody></table></div>
https://kakaku.com/item/K0001472553,Joshin,<br><br>未来を繋ぐ、指輪と竜の物語。<br><br>「ファイアーエムブレム」シリーズ最新作の舞台は、4つの王国と1つの聖地からなる世界「エレオス大陸」。<br>千年前、人々と邪竜との間で戦争が起きました。<br>人々は異界の英雄「紋章士」の助けを借りながら各国の戦士とともに一丸となって戦い、長きにわたる戦いの末邪竜を封印しました。<br>しかし、時が経つにつれ封印の力が弱まり、邪竜復活の兆しが見え始めたのでした…。 <br><br>本作の主人公は神竜「リュール」。<br>邪竜との戦いの後、千年の間眠っていたためか、自分が何者であるか思い出せない主人公。<br>邪竜の復活を阻止するため、各国で出会う仲間たちと共に戦うロールプレイングシミュレーションです。<br><br>主人公は指輪に宿る、異界の英雄である紋章士を呼び覚ますことができます。<br>主人公や仲間たちは指輪をつけ、紋章士の力を借りることでステータスが上昇し、より強力な能力などが使えるようになります。<br>さらに、紋章士とキャラクターが「エンゲージ」（合体）すると、強力な必殺技を放つことができます。<br><br>各国の人々や指輪に宿る紋章士と出会い、縁（えにし）を深めながら、世界を守るために戦う壮大な冒険が始まります。<br></td></tr></tbody></table></div>
https://kakaku.com/item/K0001474782,Joshin,<br><br>Nintendo Switchソフト『ファイアーエムブレム エンゲージ』に、さまざまな特典が付属した特別セットです。<br>本作のキャラクターデザインを手がけるイラストレーター『Mika Pikazo』による描き下ろしアートを施した外箱に、A1サイズのポスター、スチールブック、オリジナルアートブックと、マルスやセリカ、シグルドなどの紋章士のアートカードが詰まっています。<br><br><b>【Elyos Collectionセット内容】</b><br><li>Nintendo Switchソフト「Fire Emblem Engage」</li><li>オリジナルアートブック</li><li>スチールブック</li><li>アートカード</li><li>ポスター</li><hr><b>『ファイアーエムブレム エンゲージ』</b><br>未来を繋ぐ、指輪と竜の物語。<br><br>「ファイアーエムブレム」シリーズ最新作の舞台は、4つの王国と1つの聖地からなる世界「エレオス大陸」。<br>千年前、人々と邪竜との間で戦争が起きました。<br>人々は異界の英雄「紋章士」の助けを借りながら各国の戦士とともに一丸となって戦い、長きにわたる戦いの末邪竜を封印しました。<br>しかし、時が経つにつれ封印の力が弱まり、邪竜復活の兆しが見え始めたのでした…。 <br><br>本作の主人公は神竜「リュール」。<br>邪竜との戦いの後、千年の間眠っていたためか、自分が何者であるか思い出せない主人公。<br>邪竜の復活を阻止するため、各国で出会う仲間たちと共に戦うロールプレイングシミュレーションです。<br><br>主人公は指輪に宿る、異界の英雄である紋章士を呼び覚ますことができます。<br>主人公や仲間たちは指輪をつけ、紋章士の力を借りることでステータスが上昇し、より強力な能力などが使えるようになります。<br>さらに、紋章士とキャラクターが「エンゲージ」（合体）すると、強力な必殺技を放つことができます。<br><br>各国の人々や指輪に宿る紋章士と出会い、縁（えにし）を深めながら、世界を守るために戦う壮大な冒険が始まります。<br></td></tr></tbody></table></div>
